LoggerLight version 1.3.0, 7/9/2018 1:48:24 PM, rapid sampling mode. Time is number of seconds past midnight of 7/9/2018, Warning: probe Edz305nm, calibrated 4/5/2012 This is identified by tag a
49749.3,3.534983E-03,5.111055E-03,1.718575E-02,139.2915,17.72809,4.573558,9.617018,23.12891,5.4915,28.37448,71.26659,1675.838,9.617018,24.59375,
49749.59,2.86093E-03,6.157872E-03,1.787787E-02,137.3698,17.70019,4.580192,9.617018,23.12891,5.487927,28.3535,71.25314,1675.811,9.617018,24.59375,
49749.89,3.390414E-03,5.974339E-03,1.611226E-02,140.7034,17.68107,4.572735,9.617018,23.12891,5.484318,28.33618,71.19562,1673.938,9.617018,24.59375,
49750.19,3.627145E-03,5.192625E-03,1.539189E-02,137.5996,17.69259,4.554384,9.617018,23.12891,5.481267,28.32781,71.09286,1672.222,9.617018,24.59375,
49750.48,3.370536E-03,4.764381E-03,1.501052E-02,146.8773,17.67038,4.563293,9.617018,23.12891,5.4962,28.40053,71.34943,1678.028,9.617018,24.59375,
49750.77,3.054291E-03,5.376158E-03,1.650776E-02,139.1066,17.65292,4.548961,9.617018,23.12891,5.478138,28.30139,71.18363,1674.031,9.617018,24.59375,
49751.09,4.140365E-03,5.851984E-03,1.410653E-02,145.2044,17.64951,4.549203,9.617018,23.12891,5.460074,28.21185,70.7781,1664.593,9.617018,24.59375,
49751.39,4.006639E-03,6.259835E-03,1.361216E-02,143.1375,17.62946,4.557435,9.617018,23.12891,5.469528,28.26174,71.04476,1667.606,9.617018,24.59375,
49751.68,3.740994E-03,5.784009E-03,1.608401E-02,166.3554,17.78667,4.478609,9.617018,23.12891,5.49779,28.4128,71.39914,1678.016,9.617018,24.59375,
49751.97,3.789786E-03,4.526468E-03,1.792025E-02,194.0406,18.1115,4.263096,9.617018,23.12891,5.483256,28.33173,71.3867,1678.907,9.617018,24.59375,
49752.25,3.000077E-03,5.879174E-03,1.799087E-02,223.5014,18.36765,4.130525,9.617018,23.12891,5.458889,28.20288,70.79397,1664.648,9.617018,24.59375,
49752.56,3.314515E-03,5.648058E-03,1.602751E-02,208.8699,18.52278,4.118711,9.617018,23.12891,5.47583,28.28988,70.92458,1665.435,9.617018,24.59375,
49752.84,0.0033615,5.729629E-03,1.635239E-02,218.2418,18.75022,4.09605,9.617018,23.12891,5.494705,28.39559,71.32612,1676.86,9.617018,24.59375,
49753.13,3.095854E-03,5.817996E-03,1.841462E-02,215.3212,18.94315,4.05717,9.617018,23.12891,5.487707,28.35535,71.27325,1676.07,9.617018,24.59375,
49753.43,3.352464E-03,5.090662E-03,1.831575E-02,244.763,19.20441,4.012818,9.617018,23.12891,5.486965,28.35463,71.14998,1672.472,9.617018,24.59375,
49753.72,3.027184E-03,4.27496E-03,1.679026E-02,225.5424,19.38026,3.92305,9.617018,23.12891,5.477696,28.30514,71.12433,1672.429,9.617018,24.59375,
49754.04,3.059712E-03,3.948679E-03,2.075935E-02,262.4464,19.56805,3.902326,9.617018,23.12891,5.48983,28.37015,71.19823,1674.299,9.617018,24.59375,
49754.32,3.103083E-03,4.580848E-03,0.0201661,228.4336,19.58383,3.872791,9.617018,23.12891,5.493219,28.39,71.35691,1676.3,9.617018,24.59375,
49754.63,3.46812E-03,4.091427E-03,1.770837E-02,254.0432,19.61023,3.873711,9.617018,23.12891,5.495317,28.3997,71.38725,1678.223,9.617018,24.59375,
49754.93,3.01092E-03,5.614071E-03,2.133847E-02,266.1827,19.62303,3.815414,9.617018,23.12891,5.492116,28.3852,71.32015,1676.274,9.617018,24.59375,
49755.23,0.0033615,5.348968E-03,2.451657E-02,282.5294,19.70704,3.706859,9.617018,23.12891,5.479263,28.3178,71.08571,1671.335,9.617018,24.59375,
49755.54,3.433784E-03,5.892769E-03,2.837267E-02,315.9866,19.79671,3.593123,9.617018,23.12891,5.485306,28.34652,71.22327,1673.7,9.617018,24.59375,
49755.84,3.056098E-03,4.608038E-03,2.696018E-02,293.4012,19.85787,3.511246,9.617018,23.12891,5.48701,28.35699,71.20795,1674.627,9.617018,24.59375,
49756.13,3.258494E-03,4.51967E-03,2.994053E-02,343.9698,20.00534,3.52277,9.617018,23.12891,5.47828,28.31568,71.08821,1671.101,9.638247,24.59375,
49756.43,3.621724E-03,5.695641E-03,2.994053E-02,311.3819,20.12914,3.498028,9.617018,23.12891,5.484808,28.34291,71.1497,1672.676,9.617018,24.59375,
49756.72,3.256687E-03,4.798369E-03,3.745497E-02,347.2983,20.2703,3.403272,9.617018,23.12891,5.489966,28.37539,71.28622,1676.789,9.617018,24.59375,
49757.01,3.392221E-03,5.253803E-03,0.0428083,328.1995,20.48668,3.296944,9.617018,23.12891,5.49716,28.40813,71.39924,1678.254,9.617018,24.59375,
49757.28,4.086152E-03,5.138244E-03,5.666482E-02,386.2597,20.77437,3.205384,9.617018,23.12891,5.493349,28.38861,71.34824,1678.679,9.617018,24.59375,
49757.58,3.775329E-03,1.229671E-03,5.840218E-02,366.4636,20.92055,3.110483,9.617018,23.12891,5.488119,28.36284,71.23318,1674.99,9.617018,24.59375,
49757.88,3.225966E-03,6.001529E-03,6.957497E-02,393.3244,21.28433,3.054801,9.617018,23.12891,5.478835,28.31991,71.08115,1671.306,9.617018,24.59375,
49758.19,3.502455E-03,5.280992E-03,7.285194E-02,400.7512,21.56918,3.022263,9.617018,23.12891,5.490859,28.3823,71.31044,1676.396,9.617018,24.59375,
49758.49,3.108504E-03,4.805166E-03,7.591704E-02,389.9389,21.81281,3.021004,9.617018,23.12891,5.4834,28.33899,71.17397,1672.986,9.617018,24.59375,
49758.78,3.905441E-03,5.213017E-03,9.464665E-02,434.0183,21.99441,2.927556,9.617018,23.12891,5.502212,28.44353,71.4616,1680.928,9.617018,24.59375,
49759.07,3.744608E-03,5.940352E-03,0.1167803,453.5578,22.21908,2.843743,9.617018,23.12891,5.488883,28.36952,71.28655,1677.287,9.617018,24.59375,
49759.34,3.222352E-03,5.729629E-03,0.1213851,429.8189,22.41495,2.792128,9.617018,23.12891,5.492384,28.38593,71.33835,1677.603,9.617018,24.59375,
49759.64,4.053624E-03,1.610332E-03,0.125227,461.1556,22.50005,2.797406,9.617018,23.12891,5.489274,28.37179,71.25574,1675.995,9.617018,24.59375,
49759.96,3.204281E-03,6.232645E-03,0.1140542,394.4762,22.63463,2.783606,9.617018,23.12891,5.499525,28.42593,71.43882,1680.29,9.617018,24.59375,
49760.25,3.822314E-03,4.730393E-03,0.1301142,515.2203,22.75165,2.799197,9.617018,23.12891,5.500895,28.44027,71.49196,1680.982,9.638247,24.59375,
49760.55,3.050677E-03,4.886736E-03,0.1275294,433.5068,22.81205,2.796389,9.617018,23.12891,5.502422,28.44065,71.45604,1681.32,9.617018,24.59375,
49760.86,3.675937E-03,5.145042E-03,0.1770513,537.1005,22.94124,2.720081,9.617018,23.12891,5.482557,28.34291,71.15763,1673.358,9.617018,24.59375,
49761.16,3.740994E-03,6.16467E-03,0.199185,481.3717,23.0858,2.595305,9.617018,23.12891,5.470329,28.27341,71.01723,1668.953,9.617018,24.59375,
49761.46,3.529561E-03,4.920724E-03,0.2507549,557.886,23.26767,2.51982,9.617018,23.12891,5.486531,28.3585,71.30231,1675.015,9.617018,24.59375,
49761.73,3.141032E-03,4.777976E-03,0.260939,557.7651,23.33806,2.476582,9.617018,23.12891,5.480279,28.3257,71.36068,1678.96,9.617018,24.59375,
49762.05,3.778943E-03,4.037046E-03,0.2824088,569.38,23.43985,2.450145,9.617018,23.12891,5.479756,28.32048,71.16782,1672.502,9.617018,24.59375,
49762.35,3.377764E-03,5.219815E-03,0.2912228,543.3989,23.48581,2.412766,9.617018,23.12891,5.487459,28.36867,71.28462,1676.322,9.617018,24.59375,
49762.67,3.600039E-03,5.648058E-03,0.3531886,570.0229,23.61473,2.356648,9.617018,23.12891,5.484446,28.34884,71.22253,1675.162,9.617018,24.59375,
49762.96,3.585582E-03,4.832356E-03,0.385351,569.5321,23.6845,2.281938,9.617018,23.12891,5.489782,28.37857,71.22655,1677.423,9.638247,24.59375,
49763.26,3.609074E-03,5.750021E-03,0.4485458,615.7293,23.79366,2.241798,9.617018,23.12891,5.491354,28.37705,71.0906,1671.735,9.617018,24.59375,
49763.57,3.612689E-03,4.431303E-03,0.4697472,541.7778,23.81009,2.198754,9.617018,23.12891,5.475253,28.3048,71.09216,1671.499,9.617018,24.59375,
49763.85,3.876527E-03,6.19186E-03,0.5691441,600.9898,23.95957,2.120363,9.617018,23.12891,5.48349,28.34278,71.22672,1674.337,9.617018,24.59375,
49764.14,3.459084E-03,4.927522E-03,0.6910419,693.3143,24.05965,2.071944,9.617018,23.12891,5.480168,28.32341,71.20399,1675.045,9.617018,24.59375,
49764.43,3.289215E-03,5.797604E-03,0.8422205,751.1584,24.17977,2.007257,9.617018,23.12891,5.484588,28.35012,71.22261,1674.716,9.617018,24.59375,
49764.73,3.386799E-03,5.593678E-03,1.105297,880.1942,24.3409,1.920345,9.617018,23.12891,5.486282,28.35531,71.24307,1675.75,9.617018,24.59375,
49765.02,3.164525E-03,6.579319E-03,1.026042,587.9975,24.42295,1.829898,9.617018,23.12891,5.494976,28.40656,71.38477,1679.6,9.617018,24.59375,
49765.32,4.084345E-03,6.11029E-03,1.371141,792.9705,24.53778,1.775863,9.617018,23.12891,5.48663,28.35921,71.30158,1677.328,9.617018,24.59375,
49765.61,3.441013E-03,6.30062E-03,1.30902,796.8994,24.623,1.774362,9.617018,23.12891,5.49178,28.39351,71.32806,1678.811,9.617018,24.59375,
49765.91,3.910862E-03,5.31498E-03,1.012115,542.0776,24.64099,1.773248,9.617018,23.12891,5.480029,28.3248,71.10197,1673.174,9.617018,24.59375,
49766.22,3.478962E-03,6.212253E-03,1.458814,945.6848,24.69505,1.807625,9.617018,23.12891,5.484716,28.35665,71.24346,1676.153,9.617018,24.59375,
49766.52,3.520526E-03,5.892769E-03,1.575613,831.0876,24.76659,1.733254,9.617018,23.12891,5.478656,28.3223,71.13826,1674.089,9.617018,24.59375,
49766.81,3.766293E-03,7.598946E-03,1.644345,616.5917,24.76519,1.594534,9.617018,23.12891,5.493729,28.40201,71.44591,1680.534,9.638247,24.59375,
49767.09,3.58016E-03,1.121523E-02,3.034658,906.6542,24.87814,1.450632,9.617018,23.12891,5.502322,28.44293,71.48172,1682.522,9.617018,24.59375,
49767.39,4.357219E-03,1.986167E-02,3.598665,814.2943,24.91055,1.301793,9.617018,23.12891,5.511329,28.49388,71.64478,1686.814,9.617018,24.59375,
49767.68,4.630093E-03,3.187289E-02,5.336267,1088.587,24.97913,1.200452,9.617018,23.12891,5.490682,28.38465,71.47002,1683.396,9.617018,24.59375,
49768,4.503595E-03,3.115235E-02,5.226502,1069.013,25.00893,1.176969,9.617018,23.12891,5.48352,28.34547,71.33295,1679.016,9.638247,24.59375,
49768.3,4.328305E-03,3.395293E-02,5.514933,1142.647,25.05933,1.179002,9.617018,23.12891,5.501131,28.44257,71.52534,1682.842,9.617018,24.59375,
49768.59,4.425889E-03,2.947336E-02,4.722696,888.7971,25.04022,1.137798,9.617018,23.12891,5.500745,28.43944,71.54181,1682.67,9.617018,24.59375,
49768.88,4.017482E-03,2.561917E-02,4.049503,757.6252,25.06219,1.173821,9.617018,23.12891,5.490194,28.37828,71.54784,1684.978,9.617018,24.59375,
49769.18,4.391554E-03,3.548237E-02,5.619457,1113.602,25.06364,1.187379,9.617018,23.12891,5.483429,28.34349,71.24538,1676.799,9.617018,24.59375,
49769.47,5.864351E-03,5.516798E-02,5.708726,861.3651,25.07223,1.082987,9.617018,23.12891,5.486265,28.37071,71.34708,1678.53,9.617018,24.59375,
49769.77,8.627425E-03,0.115496,7.887066,911.3591,25.09053,0.9493995,9.617018,23.12891,5.491899,28.3877,71.36662,1680.182,9.638247,24.59375,
49770.07,1.395841E-02,0.2146446,10.75004,1114.552,25.17706,0.8391495,9.617018,23.12891,5.500603,28.449,71.55936,1684.734,9.617018,24.59375,
49770.38,2.308794E-02,0.3700835,16.04121,1611.421,25.19462,0.7869049,9.617018,23.12891,5.475607,28.31042,71.16137,1675.898,9.617018,24.59375,
49770.68,1.973032E-02,0.2857602,9.937153,791.4972,25.23269,0.7422626,9.617018,23.12891,5.487831,28.37887,71.36427,1681.921,9.617018,24.59375,
49770.97,1.929119E-02,0.2919324,9.969612,796.3473,25.23707,0.7414879,9.617018,23.12891,5.479759,28.33554,71.29583,1678.078,9.617018,24.59375,
49771.26,3.131572E-02,0.43986,12.40692,919.7381,25.23301,0.7054642,9.617018,23.12891,5.485744,28.35589,71.40068,1681.229,9.617018,24.59375,
49771.54,5.545151E-02,0.6765428,13.09006,828.9663,25.33574,0.6158891,9.617018,23.12891,5.492949,28.4007,71.40848,1680.939,9.617018,24.59375,
49771.83,0.1196094,1.328357,20.12924,1160.618,25.31345,0.5340611,9.617018,23.12891,5.491972,28.39641,71.40525,1681.716,9.617018,24.59375,
49772.15,0.1657522,1.667513,18.03661,840.6021,25.34598,0.4211481,9.617018,23.12891,5.482913,28.35379,71.34031,1680.033,9.617018,24.59375,
49772.44,0.2541525,2.36487,22.42401,1019.438,25.36446,0.4037172,9.617018,23.12891,5.483213,28.35827,71.29067,1679.448,9.617018,24.59375,
49772.74,0.3792247,3.279884,26.35302,1109.387,25.37754,0.3549109,9.617018,23.12891,5.482989,28.34375,71.16121,1676.065,9.617018,24.59375,
49773.03,0.3548504,3.011804,23.01146,965.7418,25.41526,0.3281353,9.638247,23.12891,5.490462,28.39438,71.40726,1682.597,9.617018,24.59375,
49773.33,0.3959351,3.47466,28.15953,1202.134,25.38846,0.339659,9.638247,23.12891,5.492059,28.39932,71.45369,1682.358,9.617018,24.59375,
49773.63,0.5567247,4.823668,41.33173,1928.677,25.4069,0.3547657,9.638247,23.12891,5.48222,28.35687,71.28084,1679.41,9.617018,24.59375,
49773.93,0.5038396,4.326403,36.3451,1666.363,25.47052,0.3744722,9.638247,23.12891,5.485709,28.36607,71.28229,1678.335,9.617018,24.59375,
49774.23,0.5207234,4.474983,37.37235,1734.146,25.42242,0.3272637,9.617018,23.12891,5.472292,28.30556,71.15472,1675.647,9.617018,24.59375,
49774.52,0.5405926,4.604952,37.28511,1652.511,25.45172,0.3282321,9.617018,23.12891,5.472866,28.30872,71.20675,1675.86,9.617018,24.59375,
49774.82,0.6416373,5.116526,38.27415,1662.099,25.46092,0.3161758,9.617018,23.12891,5.476434,28.31743,71.24055,1678.373,9.617018,24.59375,
49775.11,0.960804,7.007814,41.88379,1615.976,25.43367,0.2798616,9.617018,23.12891,5.469223,28.28334,71.11434,1674.54,9.617018,24.59375,
49775.41,2.131775,12.64773,51.15257,1638.427,25.42735,0.2072331,9.617018,23.12891,5.467032,28.26582,71.19675,1677.117,9.617018,24.59375,
49775.7,3.132185,17.26617,57.31557,1682.855,25.47569,0.1362025,9.617018,23.12891,5.471976,28.30344,71.21487,1677.333,9.617018,24.59375,
49775.99,3.783794,20.83311,63.55169,1744.579,25.46661,0.1337816,9.617018,23.12891,5.472664,28.2953,71.18776,1677.773,9.617018,24.59375,
49776.27,4.947176,25.86194,71.25722,1859.659,25.54677,9.940411E-02,9.617018,23.12891,5.482117,28.3428,71.27854,1678.096,9.617018,24.59375,
49776.57,6.595554,33.47537,86.70453,2187.77,25.50414,9.591795E-02,9.617018,23.12891,5.470176,28.28624,71.21539,1678.734,9.617018,24.59375,
49776.89,6.462146,33.08692,85.47698,2141.838,25.53446,8.884878E-02,9.617018,23.12891,5.478703,28.33016,71.28076,1678.351,9.617018,24.59375,
49777.18,5.698881,29.74183,77.42269,1948.386,25.50632,7.596934E-02,9.617018,23.12891,5.474849,28.31271,71.26334,1678.645,9.617018,24.59375,
49777.48,4.843344,25.63951,69.57706,1801.887,25.52725,0.1010504,9.617018,23.12891,5.483906,28.35748,71.37084,1681.388,9.617018,24.59375,
49777.77,5.246187,27.0981,71.79128,1850.541,25.51259,9.344858E-02,9.617018,23.12891,5.476259,28.3278,71.29155,1679.866,9.617018,24.59375,
49778.06,5.193456,26.91843,71.40905,1843.646,25.51187,0.1108794,9.617018,23.12891,5.483966,28.36177,71.3409,1681.134,9.617018,24.59375,
49778.36,4.950818,26.23246,70.42358,1805.618,25.50796,0.1070059,9.617018,23.12891,5.473941,28.308,71.25661,1679.902,9.617018,24.59375,
49778.65,4.845687,25.16799,66.2898,1683.288,25.52766,9.044661E-02,9.617018,23.12891,5.477858,28.33158,71.29816,1680.109,9.617018,24.59375,
49778.95,4.539188,23.5014,58.41567,1405.344,25.5299,9.833889E-02,9.617018,23.12891,5.470746,28.28535,71.2077,1678.578,9.617018,24.59375,
49779.24,3.85252,20.33374,50.60957,1197.132,25.53271,0.1207569,9.617018,23.12891,5.474417,28.31625,71.23943,1679.474,9.617018,24.59375,
49779.54,3.823185,19.92577,48.36792,1133.59,25.55922,0.1097658,9.617018,23.12891,5.474461,28.31068,71.208,1678.554,9.617018,24.59375,
49779.83,3.282353,17.72252,47.24424,1162.032,25.54813,0.1132035,9.617018,23.12891,5.476377,28.32746,71.29121,1680.767,9.617018,24.59375,
49780.15,3.045254,16.22634,40.8109,951.5311,25.59377,0.1116057,9.617018,23.12891,5.475421,28.31728,71.28383,1680.449,9.617018,24.59375,
49780.44,3.01428,16.21452,41.89399,979.9032,25.59954,0.1197401,9.617018,23.12891,5.476274,28.32417,71.29539,1680.528,9.617018,24.59375,
49780.74,3.447029,18.10349,45.85029,1094.588,25.59085,0.1202243,9.617018,23.12891,5.474839,28.31784,71.31374,1681.145,9.617018,24.59375,
49781.04,3.12223,16.89766,45.39931,1124.053,25.64392,0.1210474,9.617018,23.12891,5.470406,28.29783,71.20377,1678.438,9.617018,24.59375,
49781.33,2.674586,14.43848,37.1991,859.4122,25.63548,0.0952885,9.617018,23.12891,5.466756,28.27888,71.15411,1677.444,9.617018,24.59375,
49781.64,2.964874,16.25105,44.57852,1104.109,25.55374,0.1207569,9.617018,23.12891,5.472192,28.30129,71.23096,1679.171,9.617018,24.59375,
49781.94,3.009117,16.5549,46.44831,1173.976,25.58478,0.1064733,9.617018,23.12891,5.468397,28.28366,71.16265,1678.741,9.617018,24.59375,
49782.24,2.795162,15.54454,43.8525,1102.466,25.61358,0.1255988,9.617018,23.12891,5.466855,28.27647,71.16949,1677.65,9.617018,24.59375,
49782.53,2.705172,14.92364,41.64769,1037.669,25.6039,0.1062312,9.617018,23.12891,5.469325,28.29092,71.18154,1678.795,9.617018,24.59375,
49782.83,2.537287,14.37351,41.98284,1050.663,25.61338,0.1659318,9.617018,23.12891,5.472902,28.30252,71.07227,1675.541,9.617018,24.59375,
49783.14,2.21867,12.71751,37.29556,931.4836,25.57159,0.1607994,9.617018,23.12891,5.468441,28.29464,71.2007,1679.818,9.617018,24.59375,
49783.43,2.016776,11.73634,36.10536,929.3718,25.57119,0.1729041,9.617018,23.12891,5.468945,28.29259,71.22792,1679.482,9.638247,24.59375,
49783.73,2.145175,12.50188,39.22527,1024.927,25.61068,0.1615741,9.617018,23.12891,5.472229,28.30062,71.22533,1679.633,9.617018,24.59375,
49784.02,1.990947,11.61916,36.83347,961.3013,25.57409,0.1633656,9.617018,23.12891,5.468161,28.28667,71.21794,1679.119,9.617018,24.59375,
49784.3,1.931811,11.31575,35.12817,893.7051,25.58937,0.1610899,9.617018,23.12891,5.46686,28.27178,71.1881,1678.818,9.617018,24.59375,
49784.6,2.254568,13.26168,44.31335,1227.333,25.59213,0.163075,9.617018,23.12891,5.464128,28.25854,71.10371,1675.892,9.617018,24.59375,
49784.89,2.044902,12.32806,43.47505,1226.26,25.54495,0.1781818,9.617018,23.12891,5.463971,28.26592,71.11353,1676.859,9.617018,24.59375,
49785.21,1.832074,10.98803,37.22651,1010.936,25.55992,0.1801185,9.617018,23.12891,5.468621,28.28957,71.19859,1678.427,9.617018,24.59375,
49785.49,1.821094,10.94001,39.04026,1110.454,25.58175,0.1708221,9.617018,23.12891,5.460365,28.24578,71.09806,1675.421,9.617018,24.59375,
49785.8,1.829848,11.08491,39.15916,1109.172,25.57485,0.2083952,9.617018,23.12891,5.473763,28.31,71.25468,1679.159,9.617018,24.59375,
49786.1,1.905754,11.66236,42.38755,1247.24,25.52509,0.1592499,9.617018,23.12891,5.460738,28.25477,71.12,1676.148,9.617018,24.59375,
49786.4,1.759349,11.1122,42.78445,1267.117,25.58033,0.1701442,9.617018,23.12891,5.46554,28.27064,71.10877,1676.581,9.617018,24.59375,
49786.69,1.673636,10.39484,37.23479,1034.525,25.6077,0.1535849,9.617018,23.12891,5.466423,28.27751,71.18151,1677.37,9.617018,24.59375,
49787,1.881244,11.44428,41.92972,1221.703,25.58002,0.1744535,9.617018,23.12891,5.467396,28.2775,71.17947,1678.301,9.617018,24.59375,
49787.3,1.743806,10.62952,37.80583,1061.216,25.55941,0.177165,9.617018,23.12891,5.457445,28.23282,71.02553,1674.213,9.617018,24.59375,
49787.6,1.536223,9.261491,31.7982,859.6922,25.55067,0.1846215,9.617018,23.12891,5.462755,28.25786,71.10743,1675.712,9.617018,24.59375,
49787.91,1.575587,9.759518,36.32121,1039.305,25.57286,0.1931432,9.617018,23.12891,5.472842,28.3145,71.2869,1680.853,9.617018,24.59375,
49788.19,1.494641,9.378972,34.88877,975.511,25.569,0.1907223,9.617018,23.12891,5.470684,28.30247,71.24015,1680.271,9.617018,24.59375,
49788.5,1.416247,9.117396,34.64944,968.296,25.55392,0.1694663,9.617018,23.12891,5.479463,28.34469,71.32296,1681.688,9.617018,24.59375,
49788.79,1.4132,8.911268,33.99084,969.5282,25.57345,0.2113003,9.617018,23.12891,5.477394,28.33849,71.35478,1682.372,9.617018,24.59375,
49789.07,2.046991,12.36736,47.71138,1474.088,25.57711,0.1893665,9.617018,23.12891,5.479171,28.34256,71.35297,1682.696,9.617018,24.59375,
49789.36,1.773903,10.95613,41.72144,1253.34,25.55601,0.1785207,9.617018,23.12891,5.479899,28.34284,71.4689,1685.438,9.617018,24.59375,
49789.68,1.569645,9.878236,36.49935,1010.658,25.59098,0.1867519,9.617018,23.12891,5.479324,28.33885,71.23685,1679.239,9.617018,24.59375,
49789.97,1.660062,10.67129,43.90405,1349.146,25.57169,0.2130434,9.617018,23.12891,5.470204,28.30053,71.21613,1678.988,9.617018,24.59375,
49790.27,1.711769,10.27747,35.21928,943.7206,25.54501,0.2115908,9.617018,23.12891,5.481235,28.35765,71.32665,1681.11,9.638247,24.59375,
49790.56,2.209587,13.04394,43.98697,1232.585,25.57088,0.1800701,9.617018,23.12891,5.467608,28.28827,71.16943,1678.441,9.617018,24.59375,
49790.86,2.109013,12.046,36.74833,926.439,25.57854,0.1800701,9.617018,23.12891,5.48283,28.35911,71.34042,1681.115,9.617018,24.59375,
49791.15,2.23819,12.74575,38.91843,1018.219,25.55459,0.1750345,9.617018,23.12891,5.472006,28.30883,71.24789,1679.523,9.617018,24.59375,
49791.45,1.876461,11.2691,37.79199,1019.221,25.56027,0.1638982,9.617018,23.12891,5.48479,28.37018,71.40866,1682.944,9.617018,24.59375,
49791.72,2.108246,12.36698,41.38067,1161.703,25.53672,0.1737756,9.617018,23.12891,5.484352,28.3686,71.39539,1683.573,9.617018,24.59375,
49792.04,1.799496,11.23873,41.06235,1174.874,25.55284,0.1715968,9.617018,23.12891,5.484956,28.37436,71.48724,1685.691,9.617018,24.59375,
49792.34,1.466606,9.280938,35.8635,1068.922,25.55564,0.1893181,9.617018,23.12891,5.480613,28.35863,71.38926,1682.037,9.617018,24.59375,
49792.63,1.365595,9.434216,44.96003,1542.703,25.56705,0.2167232,9.617018,23.12891,5.48412,28.38086,71.40791,1682.778,9.617018,24.59375,
49792.91,0.9535756,7.386789,47.92665,1972.973,25.57197,0.2743902,9.617018,23.12891,5.478827,28.34224,71.32617,1680.834,9.617018,24.59375,
49793.2,0.7799392,5.949739,36.43405,1393.724,25.52898,0.3236807,9.617018,23.12891,5.501827,28.46117,71.54522,1684.382,9.617018,24.59375,
49793.51,0.554764,4.640564,31.37711,1213.619,25.56787,0.3022795,9.617018,23.12891,5.496438,28.43086,71.56826,1687.091,9.617018,24.59375,
49793.81,0.6081352,4.907203,32.07658,1233.584,25.5971,0.2961788,9.617018,23.12891,5.493737,28.42565,71.53249,1686.29,9.617018,24.59375,
49794.1,0.6858971,5.648575,41.04996,1727.967,25.55176,0.3211629,9.617018,23.12891,5.491503,28.42008,71.5412,1685.694,9.617018,24.59375,
49794.42,0.5789232,4.680499,31.93828,1276.214,25.58051,0.3152074,9.617018,23.12891,5.497858,28.44417,71.62051,1687.855,9.617018,24.59375,
49794.72,0.6376002,5.199816,36.07467,1460.099,25.60744,0.3111402,9.617018,23.12891,5.494756,28.43768,71.60851,1687.037,9.617018,24.59375,
49795.01,0.8827386,6.628906,43.49734,1789.392,25.57797,0.3014564,9.617018,23.12891,5.500611,28.46627,71.66628,1689.277,9.617018,24.59375,
49795.31,0.980619,7.034542,40.87285,1564.099,25.53711,0.2813141,9.617018,23.12891,5.499365,28.45704,71.67153,1689.609,9.617018,24.59375,
49795.62,1.412421,9.699774,51.02511,1869.536,25.54488,0.2275207,9.617018,23.12891,5.493207,28.43051,71.54721,1686.767,9.617018,24.59375,
7/9/2018 1:49:55 PM,  Comment: js dm g lake 070918 reading 2
49795.92,1.77585,11.42144,52.09641,1775.105,25.56439,0.228828,9.617018,23.12891,5.50367,28.4838,71.74817,1690.813,9.617018,24.59375,
49796.21,2.262785,13.76315,54.53336,1717.657,25.56932,0.1893665,9.617018,23.12891,5.499965,28.46481,71.63896,1689.046,9.617018,24.59375,
49796.51,2.925592,16.95271,61.01102,1850.339,25.57215,0.1516966,9.617018,23.12891,5.504636,28.48889,71.65613,1688.27,9.617018,24.59375,
49796.81,3.120307,17.7469,58.98824,1692.075,25.57662,0.114995,9.617018,23.12891,5.495833,28.4456,71.57191,1687.335,9.617018,24.59375,
49797.1,3.559442,19.63004,62.35714,1781.878,25.56421,8.855827E-02,9.617018,23.12891,5.504155,28.48762,71.7217,1690.543,9.617018,24.59375,
7/9/2018 1:49:57 PM,  Recording terminated by user.
